id_generado;ùTienes equipo/s de Aire Acondicionado en tu hogar?;ùUtilizas algœn otro equipamiento para calefaccionar?;ùCuÿl de las siguientes opciones utilizas?;ùCuÿntos Aires Acondicionados tienes en tu hogar? [Comunes];ùCuÿntos Aires Acondicionados tienes en tu hogar? [©Inverterî];ùCuÿntos Aires Acondicionados tienes en tu hogar? [No s? de qu? tipo, pero tengo esta cantidad:];ùQu? potencia tienen tus equipos? [9.000 BTU];ùQu? potencia tienen tus equipos? [12.000 BTU];ùQu? potencia tienen tus equipos? [18.000 BTU];ùQu? potencia tienen tus equipos? [24.000 BTU];ùUsas Aire Acondicionado en Invierno?;En INVIERNO ùC½mo usas tus aires acondicionados?;Los DIAS DE SEMANA: ùCuÿntas horas al d­a usas tu/s equipo/s en INVIERNO?;ùY los FINES de semana?ùCuÿntas horas al d­a usas tu/s equipo/s los fines de semana de INVIERNO?;ùUtilizas algœn otro equipamiento para calefaccionar?;ùCuÿl de las siguientes opciones utilizas?;ùUsas Aire Acondicionado en Verano?;En VERANO ùC½mo usas tus aires acondicionados?;Los DIAS DE SEMANA: ùCuÿntas horas al d­a usas tu/s equipo/s en VERANO?;ùY los FINES de semana?ùCuÿntas horas al d­a usas tu/s equipo/s los fines de semana de VERANO?;ùEn qu? tipo de vivienda resides?;ùCuÿntos metros cuadrados construidos tiene tu hogar? (aproximadamente);ùCuÿntas personas viven habitualmente en el hogar?;ùCuÿntos aÏos hace que vives en tu domicilio actual?
7041240753;SI;;;3;;;2;1;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 3 y 4 horas;entre 3 y 4 horas;Casa;Entre 80m2 y 120m2;3;Mÿs de cinco aÏos
2045832391;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;3;Mÿs de cinco aÏos
5896112446;SI;;;;1;;;1;;;Si;Lo enciendo solamente cuando siento frio;1 hora o menos;1 hora o menos;No;;Si;Lo enciendo solamente cuando siento calor;1 hora o menos;1 hora o menos;Apartamento;40m2 o menos;2;Menos de un aÏo
4167884534;No;S­;Estufa a supergas;;;;;;;;;;;;;;;;;;Casa;Entre 80m2 y 120m2;4;Mÿs de cinco aÏos
8995651750;SI;;;1;;;1;;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;1 hora o menos;1 hora o menos;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 40m2 y 80m2;2;Mÿs de cinco aÏos
6952441719;No;S­;Estufa a supergas;;;;;;;;;;;;;;;;;;Apartamento;Entre 40m2 y 80m2;1;Menos de un aÏo
8880399125;No;No;;;;;;;;;;;;;;;;;;;Casa;40m2 o menos;3;Entre uno y dos aÏos
6951880338;SI;;;;1;;;1;;;Si;Lo enciendo solamente cuando siento frio;entre 2 y 3 horas;entre 3 y 4 horas;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 3 y 4 horas;entre 3 y 4 horas;Casa;Entre 40m2 y 80m2;4;Mÿs de cinco aÏos
8068591356;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;1;Entre dos y cinco aÏos
5769725341;SI;;;3;;;2;1;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;1 hora o menos;1 hora o menos;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 4 y 5 horas;mas de 5 horas;Casa;Entre 40m2 y 80m2;5;Mÿs de cinco aÏos
8836620702;SI;;;3;1;;3;;1;;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra., Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo enciendo solamente cuando siento calor;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Mÿs de 120m2;4;Entre dos y cinco aÏos
6951330466;No;S­;Estufa a cuarzo, caloventilador, estufa hal½gena;;;;;;;;;;;;;;;;;;Apartamento;Entre 40m2 y 80m2;2;Entre uno y dos aÏos
6956091507;SI;;;4;;;1;3;;;Si;Lo enciendo solamente cuando siento frio;entre 2 y 3 horas;entre 2 y 3 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo de manera rutinaria mientras dure la estaci½n cÿlida;mas de 5 horas;mas de 5 horas;Casa;Entre 80m2 y 120m2;4;Mÿs de cinco aÏos
5771857642;SI;;;;;;;;;1;Si;Lo enciendo solamente cuando siento frio;entre 2 y 3 horas;entre 2 y 3 horas;Si;Estufa a supergas;Si;Lo enciendo solamente cuando siento calor;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 40m2 y 80m2;4;Mÿs de cinco aÏos
6955061734;SI;;;2;;;;2;;;Si;Lo enciendo solamente cuando siento frio;entre 2 y 3 horas;entre 2 y 3 horas;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;No;;;;Casa;Entre 40m2 y 80m2;2;Mÿs de cinco aÏos
6956331224;SI;;;3;;;2;1;;;Si;Lo enciendo solamente cuando siento frio;mas de 5 horas;mas de 5 horas;No;;Si;Lo enciendo solamente cuando siento calor;mas de 5 horas;mas de 5 horas;Apartamento;Entre 80m2 y 120m2;3;Mÿs de cinco aÏos
6956320721;SI;;;3;;;1;2;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;mas de 5 horas;mas de 5 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor, Lo uso cuidando que el consumo no sea demasiado alto;mas de 5 horas;mas de 5 horas;Casa;Entre 80m2 y 120m2;2;Mÿs de cinco aÏos
8124781511;SI;;;2;;;2;;;;No;;;;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 4 y 5 horas;entre 4 y 5 horas;Casa;Entre 40m2 y 80m2;4;Mÿs de cinco aÏos
6226292810;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;2;Entre dos y cinco aÏos
6960430352;SI;;;4;4;;2;1;1;;Si;Lo enciendo de manera rutinaria mientras dure la estaci½n fr­a;mas de 5 horas;mas de 5 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;No;;;;Casa;Entre 80m2 y 120m2;2;Mÿs de cinco aÏos
6969760706;SI;;;2;;;2;;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;1 hora o menos;1 hora o menos;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;1 hora o menos;1 hora o menos;Casa;Entre 40m2 y 80m2;2;Mÿs de cinco aÏos
6024230299;SI;;;1;1;;1;1;;;No;;;;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 3 y 4 horas;entre 3 y 4 horas;Casa;Entre 40m2 y 80m2;4;Mÿs de cinco aÏos
6960860540;No;S­;Estufa a supergas;;;;;;;;;;;;;;;;;;Apartamento;40m2 o menos;1;Menos de un aÏo
7624983729;SI;;;3;;;2;;1;;No;;;;Si;Calefacci½n central;Si;Lo enciendo solamente cuando siento calor;1 hora o menos;1 hora o menos;Casa;Mÿs de 120m2;4;Mÿs de cinco aÏos
1941111;SI;;;1;2;;;1;;;Si;Lo enciendo solamente cuando siento frio, Lo uso cuidando que el consumo no sea demasiado alto;entre 3 y 4 horas;entre 3 y 4 horas;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra., Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo enciendo solamente cuando siento calor, Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 80m2 y 120m2;4;Mÿs de cinco aÏos
7148215658;SI;;;1;;;1;;;;Si;Lo enciendo solamente cuando siento frio;entre 2 y 3 horas;entre 3 y 4 horas;Si;Estufa a supergas;Si;Lo enciendo solamente cuando siento calor;entre 2 y 3 horas;entre 2 y 3 horas;Apartamento;40m2 o menos;2;Menos de un aÏo
9018700094;SI;;;3;;;2;1;;1;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 3 y 4 horas;entre 3 y 4 horas;No;;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 3 y 4 horas;entre 3 y 4 horas;Casa;Mÿs de 120m2;6;Mÿs de cinco aÏos
6967740682;SI;;;1;;1;1;;;;No;;;;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 4 y 5 horas;entre 4 y 5 horas;Casa;40m2 o menos;5;Mÿs de cinco aÏos
6964460057;No;No;;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;4;Menos de un aÏo
3886980043;SI;;;1;;;;;1;;Si;Lo enciendo de manera rutinaria mientras dure la estaci½n fr­a;entre 4 y 5 horas;entre 2 y 3 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 3 y 4 horas;entre 3 y 4 horas;Casa;Entre 40m2 y 80m2;3;Mÿs de cinco aÏos
6965481432;No;S­;Estufa a supergas;;;;;;;;;;;;;;;;;;Casa;Mÿs de 120m2;8 o mÿs;Mÿs de cinco aÏos
8557657444;SI;;;1;;;;1;;;Si;Lo enciendo solamente cuando siento frio;entre 4 y 5 horas;entre 4 y 5 horas;Si;Estufa a supergas;Si;Lo enciendo solamente cuando siento calor;entre 3 y 4 horas;entre 4 y 5 horas;Casa;Entre 80m2 y 120m2;3;Entre dos y cinco aÏos
2295506242;SI;;;3;;;1;1;;1;No;;;;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;mas de 5 horas;mas de 5 horas;Casa;Entre 80m2 y 120m2;3;Entre dos y cinco aÏos
6966011132;SI;;;1;;;1;;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;1 hora o menos;1 hora o menos;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;1 hora o menos;entre 2 y 3 horas;Casa;Entre 40m2 y 80m2;1;Mÿs de cinco aÏos
6966431631;SI;;;;1;;;1;;;Si;Lo enciendo solamente cuando siento frio;entre 4 y 5 horas;entre 4 y 5 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra., Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo enciendo solamente cuando siento calor;mas de 5 horas;mas de 5 horas;Casa;Entre 80m2 y 120m2;3;Mÿs de cinco aÏos
6967440826;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;5;Mÿs de cinco aÏos
6967611922;SI;;;1;1;;;;;;Si;Lo enciendo solamente cuando siento frio;entre 2 y 3 horas;entre 2 y 3 horas;No;;Si;Lo enciendo solamente cuando siento calor;entre 2 y 3 horas;;Apartamento;Entre 40m2 y 80m2;2;Menos de un aÏo
6962071508;SI;;;;1;;;1;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;mas de 5 horas;mas de 5 horas;Si;Estufa a supergas, Calefactor;Si;Lo enciendo solamente cuando siento calor;mas de 5 horas;mas de 5 horas;Casa;40m2 o menos;4;Mÿs de cinco aÏos
6968060722;No;S­;Calefacci½n central, Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Apartamento;Entre 40m2 y 80m2;2;Mÿs de cinco aÏos
6960461386;SI;;;;;4;3;1;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 4 y 5 horas;mas de 5 horas;Si;Estufa a supergas;Si;Lo enciendo solamente cuando siento calor;mas de 5 horas;mas de 5 horas;Casa;Entre 40m2 y 80m2;3;Mÿs de cinco aÏos
6960441815;SI;;;2;;;;2;;;No;;;;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra., Calo ventilador en el baÏo;Si;Lo uso cuidando que el consumo no sea demasiado alto;1 hora o menos;entre 2 y 3 horas;Casa;Entre 40m2 y 80m2;3;Entre dos y cinco aÏos
5361337750;SI;;;1;;;;1;;;No;;;;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;mas de 5 horas;mas de 5 horas;Casa;Entre 80m2 y 120m2;3;Entre uno y dos aÏos
973001437;SI;;;1;2;;2;1;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 40m2 y 80m2;2;Entre dos y cinco aÏos
6977101151;SI;;;2;1;;2;1;;;Si;Lo enciendo solamente cuando siento frio, Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 4 y 5 horas;Si;Estufa a supergas, Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo enciendo solamente cuando siento calor, Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 3 y 4 horas;Casa;Entre 40m2 y 80m2;4;Mÿs de cinco aÏos
6971481612;SI;;;2;;;1;;;1;Si;Lo enciendo solamente cuando siento frio;mas de 5 horas;mas de 5 horas;Si;Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo enciendo solamente cuando siento calor;entre 4 y 5 horas;entre 4 y 5 horas;Apartamento;Entre 80m2 y 120m2;4;Mÿs de cinco aÏos
3483520768;SI;;;2;1;;1;2;;;Si;Lo enciendo solamente cuando siento frio;mas de 5 horas;mas de 5 horas;No;;Si;Lo enciendo solamente cuando siento calor;mas de 5 horas;mas de 5 horas;Casa;Entre 40m2 y 80m2;4;Mÿs de cinco aÏos
879221756;SI;;;1;;;;1;;;Si;Lo enciendo solamente cuando siento frio, Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 3 y 4 horas;Si;Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo enciendo solamente cuando siento calor, Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 80m2 y 120m2;4;Entre uno y dos aÏos
6972161384;SI;;;;1;;;;1;;No;;;;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra., Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 4 y 5 horas;mas de 5 horas;Casa;Mÿs de 120m2;5;Mÿs de cinco aÏos
4178205982;SI;;;1;;;1;;;;No;;;;No;;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Apartamento;Entre 40m2 y 80m2;1;Entre dos y cinco aÏos
6976990756;No;S­;Estufa a supergas;;;;;;;;;;;;;;;;;;Casa;Entre 80m2 y 120m2;3;Mÿs de cinco aÏos
6973200428;SI;;;Mÿs de 4;;;2;2;2;;Si;Lo enciendo solamente cuando siento frio;entre 3 y 4 horas;1 hora o menos;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo de manera rutinaria mientras dure la estaci½n cÿlida;entre 4 y 5 horas;entre 4 y 5 horas;Casa;Mÿs de 120m2;5;Mÿs de cinco aÏos
6632680656;No;No;;;;;;;;;;;;;;;;;;;Casa;Entre 80m2 y 120m2;5;Entre dos y cinco aÏos
5858040841;No;S­;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;3;Mÿs de cinco aÏos
6974941588;SI;;;;;1;;;1;;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Si;Estufa a supergas;Si;Lo uso cuidando que el consumo no sea demasiado alto;1 hora o menos;entre 2 y 3 horas;Apartamento;Entre 80m2 y 120m2;1;Entre dos y cinco aÏos
7559184265;SI;;;;2;;1;1;;;Si;Lo enciendo solamente cuando siento frio;mas de 5 horas;mas de 5 horas;Si;Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo enciendo solamente cuando siento calor;entre 2 y 3 horas;entre 2 y 3 horas;Apartamento;Entre 40m2 y 80m2;2;Menos de un aÏo
215244934;SI;;;1;;;1;;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;1 hora o menos;1 hora o menos;No;;Si;Lo enciendo de manera rutinaria mientras dure la estaci½n cÿlida;mas de 5 horas;mas de 5 horas;Casa;Entre 80m2 y 120m2;4;Entre uno y dos aÏos
6978171727;No;S­;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Mÿs de 120m2;3;Mÿs de cinco aÏos
6978201909;SI;;;3;;;2;3;;;No;;;;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor, Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 80m2 y 120m2;2;Mÿs de cinco aÏos
6976081410;SI;;;2;;;;1;1;;Si;Lo enciendo de manera rutinaria mientras dure la estaci½n fr­a;mas de 5 horas;mas de 5 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;No;;;;Casa;Entre 80m2 y 120m2;4;Mÿs de cinco aÏos
1739855281;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;4;Mÿs de cinco aÏos
7084612317;SI;;;1;;1;;;1;;Si;Lo enciendo solamente cuando siento frio, Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 3 y 4 horas;No;;Si;Lo enciendo solamente cuando siento calor, Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 3 y 4 horas;Casa;40m2 o menos;8 o mÿs;Entre uno y dos aÏos
6979661770;No;S­;Estufa a supergas, Estufa a cuarzo, caloventilador, estufa hal½gena;;;;;;;;;;;;;;;;;;Casa;40m2 o menos;2;Mÿs de cinco aÏos
1321683340;SI;;;1;1;;;2;;;No;;;;No;;Si;Lo enciendo solamente cuando siento calor;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 80m2 y 120m2;4;Entre dos y cinco aÏos
5797958485;No;S­;Estufa a supergas;;;;;;;;;;;;;;;;;;Apartamento;40m2 o menos;2;Entre uno y dos aÏos
2923130910;SI;;;1;;;;1;;;Si;Lo enciendo solamente cuando siento frio;entre 3 y 4 horas;entre 3 y 4 horas;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 4 y 5 horas;entre 4 y 5 horas;Casa;Entre 80m2 y 120m2;4;Mÿs de cinco aÏos
4967420447;SI;;;1;1;;;1;;;No;;;;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 40m2 y 80m2;3;Entre dos y cinco aÏos
6989620985;SI;;;1;;;1;;;;Si;Lo enciendo de manera rutinaria mientras dure la estaci½n fr­a;mas de 5 horas;mas de 5 horas;Si;Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo enciendo solamente cuando siento calor;entre 4 y 5 horas;entre 4 y 5 horas;Casa;40m2 o menos;2;Mÿs de cinco aÏos
2363311915;SI;;;3;;;1;2;;;Si;Lo enciendo solamente cuando siento frio, Lo uso cuidando que el consumo no sea demasiado alto;1 hora o menos;1 hora o menos;Si;Estufa a supergas;Si;Lo enciendo solamente cuando siento calor, Lo uso cuidando que el consumo no sea demasiado alto;1 hora o menos;1 hora o menos;Apartamento;Entre 40m2 y 80m2;3;Mÿs de cinco aÏos
6983450353;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;2;Mÿs de cinco aÏos
6983730975;SI;;;2;;;2;;;;Si;Lo enciendo solamente cuando siento frio;entre 2 y 3 horas;entre 2 y 3 horas;No;;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 3 y 4 horas;entre 3 y 4 horas;Casa;Entre 40m2 y 80m2;2;Mÿs de cinco aÏos
6987661779;No;S­;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;5;Mÿs de cinco aÏos
6981131081;No;S­;estufa a aceite y caloventilador;;;;;;;;;;;;;;;;;;Casa;Entre 80m2 y 120m2;1;Mÿs de cinco aÏos
6985851000;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;40m2 o menos;6;Mÿs de cinco aÏos
8265809544;SI;;;;;1;;1;;;No;;;;Si;Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo uso cuidando que el consumo no sea demasiado alto;mas de 5 horas;mas de 5 horas;Casa;40m2 o menos;6;Mÿs de cinco aÏos
6989760833;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 80m2 y 120m2;5;Mÿs de cinco aÏos
8660238549;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Apartamento;40m2 o menos;2;Entre uno y dos aÏos
6990411372;SI;;;;;2;;2;;;Si;Lo enciendo solamente cuando siento frio;entre 4 y 5 horas;mas de 5 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 4 y 5 horas;entre 4 y 5 horas;Casa;Entre 80m2 y 120m2;2;Mÿs de cinco aÏos
6999160381;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 80m2 y 120m2;4;Mÿs de cinco aÏos
6992841002;SI;;;3;;;2;;1;;Si;Lo enciendo solamente cuando siento frio;entre 3 y 4 horas;entre 3 y 4 horas;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 3 y 4 horas;entre 3 y 4 horas;Casa;Entre 80m2 y 120m2;2;Mÿs de cinco aÏos
6992890449;SI;;;3;4;;3;4;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 4 y 5 horas;mas de 5 horas;Si;Estufa a supergas;Si;Lo enciendo solamente cuando siento calor;mas de 5 horas;mas de 5 horas;Casa;Entre 80m2 y 120m2;4;Mÿs de cinco aÏos
6992451803;SI;;;1;1;;1;1;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 3 y 4 horas;entre 4 y 5 horas;Si;Estufa a supergas;Si;Lo enciendo solamente cuando siento calor;entre 3 y 4 horas;entre 3 y 4 horas;Casa;Entre 40m2 y 80m2;2;Mÿs de cinco aÏos
2304390833;No;No;;;;;;;;;;;;;;;;;;;Apartamento;40m2 o menos;4;Menos de un aÏo
6993701229;SI;;;2;;;1;;1;;No;;;;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 3 y 4 horas;entre 3 y 4 horas;Casa;Mÿs de 120m2;3;Mÿs de cinco aÏos
3930220588;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;2;Mÿs de cinco aÏos
3737741208;SI;;;2;4;;;Mÿs de 4;;;Si;Lo enciendo solamente cuando siento frio;entre 4 y 5 horas;mas de 5 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 4 y 5 horas;mas de 5 horas;Casa;Mÿs de 120m2;8 o mÿs;Mÿs de cinco aÏos
8835327462;SI;;;;;2;1;1;;;No;;;;Si;Estufa a supergas;Si;Lo enciendo solamente cuando siento calor;entre 2 y 3 horas;1 hora o menos;Apartamento;40m2 o menos;3;Menos de un aÏo
8587540147;SI;;;1;;;1;;;;Si;Lo uso cuidando que el consumo no sea demasiado alto;1 hora o menos;entre 2 y 3 horas;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo uso cuidando que el consumo no sea demasiado alto;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 80m2 y 120m2;2;Mÿs de cinco aÏos
6672040093;SI;;;;;4;3;1;;;Si;Lo enciendo solamente cuando siento frio;entre 2 y 3 horas;entre 2 y 3 horas;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 80m2 y 120m2;3;Entre dos y cinco aÏos
4844930422;SI;;;;2;;;2;;;No;;;;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;Si;Lo enciendo solamente cuando siento calor, Lo uso cuidando que el consumo no sea demasiado alto;entre 4 y 5 horas;entre 4 y 5 horas;Casa;Entre 40m2 y 80m2;3;Mÿs de cinco aÏos
6994120664;SI;;;1;;;1;;;;No;;;;No;;Si;Lo enciendo solamente cuando siento calor;entre 2 y 3 horas;entre 2 y 3 horas;Casa;Entre 40m2 y 80m2;4;Mÿs de cinco aÏos
6990300706;No;S­;Estufa a supergas;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;2;Mÿs de cinco aÏos
6997621616;SI;;;2;;;1;;2;;No;;;;Si;Estufa a supergas, Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;No;;;;Casa;Entre 40m2 y 80m2;3;Mÿs de cinco aÏos
8319281682;No;S­;Estufa a supergas;;;;;;;;;;;;;;;;;;Apartamento;Entre 40m2 y 80m2;2;Menos de un aÏo
5225710333;SI;;;4;;;2;1;1;;Si;Lo enciendo solamente cuando siento frio;1 hora o menos;1 hora o menos;Si;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra., Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo enciendo de manera rutinaria mientras dure la estaci½n cÿlida;mas de 5 horas;mas de 5 horas;Casa;Mÿs de 120m2;4;Mÿs de cinco aÏos
2989090434;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;Entre 40m2 y 80m2;4;Mÿs de cinco aÏos
7556336085;SI;;;1;;;1;;;;No;;;;Si;Estufa a cuarzo, Caloventilador, Hal½gena;Si;Lo enciendo solamente cuando siento calor;entre 4 y 5 horas;entre 4 y 5 horas;Casa;40m2 o menos;2;Entre uno y dos aÏos
5884591422;No;S­;Estufa a leÏa (abierta o cerrada), estufa a pellet, salamandra.;;;;;;;;;;;;;;;;;;Casa;40m2 o menos;3;Entre uno y dos aÏos
